epoch,train_nll,val_nll,z_mean,z_std,logdet_mean,grad_norm,lr,val_rt_mse,val_acc_frac
77,-24.815717890292785,-23.259822273254393,-0.08578623086214066,1.1279301643371582,29.659719467163086,260.82953605168984,0.0005,,
78,-24.533107395413555,-23.02200412750244,0.11794701218605042,1.113305687904358,29.283042907714844,245.36468022986304,0.0005,,
79,-24.303945130939724,-22.266477203369142,0.1662783920764923,1.1697441339492798,29.24653434753418,329.5472451704967,0.0005,,
80,-23.94865844823137,-23.236938095092775,0.04786130040884018,1.080496072769165,29.086288452148438,312.3923883558829,0.0005,43.188312927337904,0.0848
81,-24.563494742671146,-23.152338218688964,0.13811028003692627,1.1328608989715576,29.66140365600586,259.1486041877843,0.0005,,
82,-24.519139784800856,-23.712473487854005,0.0564439631998539,1.0873003005981445,29.639324188232422,255.25451157968254,0.0005,,
83,-24.77520739881298,-23.77081642150879,0.03480968624353409,1.0912712812423706,29.72982406616211,270.9404694762411,0.0005,,
84,-24.449511878098114,-23.343825340270996,-0.11588847637176514,1.1178079843521118,29.658370971679688,323.9962862232063,0.0005,,
85,-24.601185327843776,-23.580979537963866,0.07114148885011673,1.1053211688995361,29.711994171142578,273.91469670549225,0.0005,,
86,-24.635166071638277,-23.339217567443846,0.016605917364358902,1.13348388671875,29.76303482055664,273.6288569969467,0.0005,,
87,-24.348581724529026,-23.441983795166017,-0.0730847641825676,1.0839781761169434,29.34568214416504,333.3146811376644,0.0005,,
88,-25.01289676714547,-23.795416259765624,-0.0065392921678721905,1.105468988418579,29.906940460205078,262.51874638810943,0.0005,,
89,-24.478307965435558,-23.60082130432129,-0.009599258191883564,1.0782424211502075,29.41316032409668,342.11090348642085,0.0005,,
90,-24.153904323336445,-22.836550903320312,-0.1537601351737976,1.1243284940719604,29.2757568359375,290.53382347203507,0.0005,49.25933044687634,0.0736
91,-25.271538070485562,-23.790409088134766,0.023051999509334564,1.1204804182052612,30.070537567138672,218.76094740855544,0.00025,,
92,-25.407067962839633,-24.00571212768555,0.002302928827702999,1.1069945096969604,30.130130767822266,232.50110104717785,0.00025,,
93,-25.454602567455435,-23.7506046295166,0.0930790901184082,1.1314287185668945,30.19228172302246,205.45754773103738,0.00025,,
94,-25.49434908130501,-23.82786808013916,-0.0750579759478569,1.1336466073989868,30.277952194213867,211.75721166103702,0.00025,,
95,-25.54677540742898,-23.864430046081544,-0.059721440076828,1.1366112232208252,30.341297149658203,216.8662824992892,0.00025,,
96,-25.492263142066665,-23.456808662414552,0.147258922457695,1.1531604528427124,30.210708618164062,268.26878704602206,0.00025,,
97,-25.548017356969133,-23.829224395751954,0.04453346133232117,1.1496689319610596,30.445199966430664,261.66579862184165,0.00025,,
98,-25.37051922761941,-24.018207931518553,0.0277310311794281,1.1293200254440308,30.39592742919922,393.35894582241394,0.00025,,
99,-25.568687366533883,-23.845133590698243,-0.06212557479739189,1.1481026411056519,30.452953338623047,229.97321966629994,0.00025,,
100,-25.53203491017788,-23.472835540771484,0.03851693123579025,1.1763503551483154,30.394378662109375,284.1701451555083,0.00025,37.3938192130968,0.0976
101,-25.507194132744512,-23.66744194030762,-0.007334431167691946,1.1485633850097656,30.257049560546875,267.0819461677648,0.00025,,
102,-25.63052892081345,-23.317552947998045,-0.08137641102075577,1.2006211280822754,30.556528091430664,245.55577483358263,0.00025,,
103,-25.7104117719433,-23.33626518249512,-0.023818008601665497,1.205912470817566,30.608142852783203,265.6963813878313,0.00025,,
104,-25.572906759720816,-23.920140075683594,-0.027523254975676537,1.1455663442611694,30.480953216552734,304.0472020982187,0.00025,,
105,-25.63509351995927,-22.7462007522583,0.14330480992794037,1.233763337135315,30.455739974975586,297.836503910113,0.00025,,
106,-25.719010292729244,-23.839569664001466,-0.008472808636724949,1.1633528470993042,30.603530883789062,285.2789785650712,0.00025,,
107,-25.58126862441437,-23.905229377746583,-0.040805839002132416,1.1526590585708618,30.554899215698242,352.36422690862344,0.00025,,
108,-25.74511192418352,-23.533990478515626,0.07396019250154495,1.1837729215621948,30.5645751953125,255.90376049959207,0.00025,,
109,-25.685293101057223,-23.51722812652588,-0.01617259345948696,1.1962504386901855,30.66680908203125,275.48129629787013,0.00025,,
110,-25.72231256509129,-23.375454139709472,0.06871821731328964,1.1990890502929688,30.586349487304688,301.9270789230926,0.00025,40.18630061862044,0.104
111,-25.501190040684953,-23.464633750915528,-0.016169721260666847,1.1825644969940186,30.46058464050293,410.52207483219195,0.00025,,
112,-25.67067964771126,-23.938415908813475,0.0026497843209654093,1.1450515985488892,30.493040084838867,339.47753066050853,0.00025,,
113,-25.621683965755416,-23.33275451660156,0.10057078301906586,1.1949323415756226,30.518903732299805,349.7858976533141,0.00025,,
114,-25.685441487952122,-24.020655250549318,0.037211570888757706,1.148350715637207,30.61809730529785,271.21480907971346,0.00025,,
115,-25.80685441705245,-23.185716438293458,0.018617412075400352,1.2230809926986694,30.664724349975586,262.7224648874017,0.00025,,
116,-25.832614729676067,-23.715740966796876,-0.0007543530082330108,1.1891731023788452,30.780986785888672,320.22739902930925,0.00025,,
117,-25.612771142887162,-23.916483306884764,-0.016128050163388252,1.149550437927246,30.52419090270996,338.865554133548,0.00025,,
118,-25.78798902487453,-23.673774337768556,-0.10654304921627045,1.1823976039886475,30.715856552124023,286.02263873136496,0.00025,,
119,-25.91768643825869,-23.794050788879396,-0.033321306109428406,1.1782854795455933,30.74042510986328,314.46661444555355,0.00025,,
120,-25.430106802831723,-23.303470039367674,-0.012704572640359402,1.1856586933135986,30.33599281311035,363.46729780752446,0.00025,44.22787115418629,0.1016
121,-25.821765996232816,-23.307373809814454,-0.007635822985321283,1.217519760131836,30.71732521057129,325.5908845346185,0.00025,,
122,-25.861940263192864,-23.373044967651367,-0.027956217527389526,1.2133344411849976,30.735912322998047,305.6103992703595,0.00025,,
123,-25.973893636389622,-23.713749122619628,-0.060887567698955536,1.19296395778656,30.846328735351562,331.22066758554195,0.00025,,
124,-25.901684748975537,-23.534718704223632,-0.11069605499505997,1.1990607976913452,30.782670974731445,317.03162866906274,0.00025,,
125,-25.558860175217255,-23.593022727966307,0.10907462984323502,1.1732945442199707,30.53786277770996,375.038176331339,0.00025,,
126,-25.78155017804496,-23.719146156311034,-0.04148472100496292,1.1855491399765015,30.753299713134766,316.9706068401095,0.00025,,
127,-26.001518177080758,-23.672840881347657,-0.02930929698050022,1.1958290338516235,30.8260555267334,312.50397607344615,0.00025,,
128,-25.898635067517244,-23.670580291748045,-0.012752274982631207,1.196144700050354,30.824899673461914,340.01071147677266,0.00025,,
129,-25.542179107666016,-23.67078056335449,-0.010651443153619766,1.1818588972091675,30.655181884765625,432.7546881180775,0.00025,,
130,-25.9024115212356,-23.826929664611818,0.08829530328512192,1.1747760772705078,30.762290954589844,284.7132042993473,0.00025,38.27087810669458,0.1162
131,-26.23095736926115,-23.93465099334717,0.053342949599027634,1.1826114654541016,30.938480377197266,232.14705725561214,0.000125,,
132,-26.28382115424434,-23.843346405029298,0.06081549823284149,1.1901230812072754,30.940765380859375,200.89960441106481,0.000125,,
133,-26.26201564450807,-23.714268493652344,-0.022419873625040054,1.2046924829483032,30.971010208129883,213.96295967584925,0.000125,,
134,-26.238581114177464,-23.827721214294435,0.024880729615688324,1.1981310844421387,31.00653076171875,229.11618978765947,0.000125,,
135,-26.099966725216635,-23.766270065307616,0.132815420627594,1.1996617317199707,31.047433853149414,408.5748999873294,0.000125,,
136,-26.365030457701863,-23.56918296813965,0.050319381058216095,1.2274940013885498,31.11383056640625,193.95671516128732,0.000125,,
137,-26.27245171462433,-23.786531257629395,0.0060833534225821495,1.2077999114990234,31.079044342041016,257.6777997560139,0.000125,,
138,-26.3291892522498,-23.605900382995607,0.00763945234939456,1.225273609161377,31.111572265625,283.2165163257454,0.000125,,
139,-26.365801799146436,-23.94753475189209,0.012035280466079712,1.2000104188919067,31.146806716918945,229.26471343221544,0.000125,,
140,-26.39783967899371,-23.41147651672363,-0.0013095996109768748,1.2446990013122559,31.154043197631836,281.3394443173952,0.000125,41.68439257123685,0.111
141,-26.387952176830435,-23.658360481262207,-0.058721739798784256,1.225522756576538,31.18208122253418,336.53050888640973,0.000125,,
142,-26.39983713174168,-23.82413558959961,0.041104838252067566,1.2144572734832764,31.202762603759766,238.46309922616692,0.000125,,
143,-26.41921340362935,-23.668053817749023,0.12898766994476318,1.2195589542388916,31.185144424438477,237.19266625899303,0.000125,,
144,-26.463957798631885,-23.40715637207031,-0.008791153319180012,1.2537193298339844,31.261749267578125,245.64915852607052,0.000125,,
145,-26.368372542948663,-23.85728874206543,0.001871461165137589,1.2152388095855713,31.24071502685547,294.14587721039976,0.000125,,
146,-26.436531960209713,-23.70142707824707,-0.10695747286081314,1.2187421321868896,31.182390213012695,216.35894041423555,0.000125,,
147,-26.567210933830165,-23.74148349761963,-0.027276434004306793,1.232628583908081,31.343244552612305,174.59214995178996,6.25e-05,,
148,-26.591100716892676,-23.793946266174316,0.057578328996896744,1.2266745567321777,31.329833984375,146.11403284193594,6.25e-05,,
149,-26.626231543625458,-23.730043792724608,0.03126567229628563,1.2340102195739746,31.347063064575195,163.42422630213483,6.25e-05,,
150,-26.62392510039897,-23.875460815429687,-0.04924493283033371,1.2177144289016724,31.300418853759766,186.4898621281491,6.25e-05,39.697095909603156,0.1186
151,-26.624523017979875,-23.62919921875,0.04055408388376236,1.2410393953323364,31.33632469177246,145.01663043830968,6.25e-05,,
152,-26.63318107701555,-23.558046913146974,0.06330794095993042,1.2479521036148071,31.3632869720459,195.92184708993645,6.25e-05,,
153,-26.655679075023794,-23.857196235656737,0.04739859327673912,1.2237085103988647,31.354106903076172,243.4806399767912,6.25e-05,,
154,-26.65374574781973,-23.8053035736084,-0.004704526159912348,1.2304219007492065,31.373912811279297,198.96776435948627,6.25e-05,,
155,-26.665606148635284,-23.7831672668457,-0.029835157096385956,1.2343177795410156,31.405406951904297,179.4172349760804,6.25e-05,,
156,-26.676973077315317,-23.818781089782714,0.018087301403284073,1.2294460535049438,31.378381729125977,135.5216684945022,6.25e-05,,
157,-26.668440613565565,-23.83677978515625,0.003701077541336417,1.2324042320251465,31.428787231445312,199.6287268626539,6.25e-05,,
158,-26.702622932723806,-23.746722412109374,0.028423676267266273,1.2382092475891113,31.413562774658203,208.97385449952716,6.25e-05,,
159,-26.709297349181355,-23.760622406005858,0.06667841970920563,1.235083818435669,31.406627655029297,169.33655451521088,6.25e-05,,
160,-26.72438269023654,-23.56206169128418,0.009583051316440105,1.2561547756195068,31.451377868652344,175.80447938170613,6.25e-05,36.32536512551794,0.1222
161,-26.675884826273858,-23.771227073669433,0.06146001070737839,1.237546682357788,31.445049285888672,272.85612140124357,6.25e-05,,
162,-26.70803632615488,-23.794612693786622,0.05828767642378807,1.2348755598068237,31.43600082397461,185.75024776217305,6.25e-05,,
163,-26.787575033646597,-23.787711906433106,0.004390195477753878,1.2410833835601807,31.488525390625,143.22135234784477,3.125e-05,,
164,-26.80614135838762,-23.8005277633667,-0.010805444791913033,1.2401328086853027,31.48949432373047,120.40788457363466,3.125e-05,,
165,-26.80847996096068,-23.74614849090576,0.01365699339658022,1.2458385229110718,31.507112503051758,143.13887386080586,3.125e-05,,
166,-26.814017476914803,-23.73715744018555,0.016317255795001984,1.2475858926773071,31.518524169921875,164.43442202217972,3.125e-05,,
167,-26.81533890736254,-23.75182399749756,0.030644647777080536,1.2475378513336182,31.53547477722168,153.9567979257318,3.125e-05,,
168,-26.827770812601983,-23.728227043151854,-0.0035989019088447094,1.2497129440307617,31.53407859802246,113.3110844093033,3.125e-05,,
169,-26.834247347674793,-23.78015003204346,0.02939562313258648,1.2445342540740967,31.52655029296875,112.69693635385248,3.125e-05,,
170,-26.832992312274403,-23.734577560424803,0.055752724409103394,1.2497578859329224,31.557174682617188,134.08673689637004,3.125e-05,40.35713234862254,0.1122
171,-26.838998673837395,-23.775066566467284,0.006008672993630171,1.2484016418457031,31.566059112548828,158.84145997445793,3.125e-05,,
172,-26.84414023387281,-23.739225387573242,-0.008348802104592323,1.2494111061096191,31.54326820373535,156.30903857267356,3.125e-05,,
173,-26.82575278946116,-23.680583000183105,0.024259869009256363,1.258277416229248,31.59855079650879,150.20773836932605,3.125e-05,,
174,-26.85268655607972,-23.712832832336424,0.025546293705701828,1.2548109292984009,31.588359832763672,124.88566763189775,3.125e-05,,
175,-26.860318823705747,-23.70557231903076,0.038625318557024,1.2530148029327393,31.56145668029785,127.16794731043562,3.125e-05,,
176,-26.860318364976326,-23.73523826599121,0.027002746239304543,1.2528526782989502,31.585031509399414,155.52756543702716,3.125e-05,,
177,-26.863763640198528,-23.700537872314452,0.007840432226657867,1.2553880214691162,31.580081939697266,125.00803959520557,3.125e-05,,
178,-26.868096049827866,-23.70644187927246,-0.040275223553180695,1.2547160387039185,31.584856033325195,141.5808443962773,3.125e-05,,
179,-26.894297008272968,-23.729624938964843,0.019001554697752,1.253782033920288,31.591150283813477,119.03709744803513,1.5625e-05,,
180,-26.90058094942117,-23.732628631591798,0.034170277416706085,1.2542152404785156,31.603225708007812,114.87125811999357,1.5625e-05,35.383080537537644,0.123
181,-26.914963637726217,-23.747206497192384,0.017808690667152405,1.2527539730072021,31.595781326293945,104.07550951800769,1.5625e-05,,
182,-26.919038458715512,-23.73114757537842,0.03782578185200691,1.2547249794006348,31.608142852783203,108.42649855794785,1.5625e-05,,
183,-26.921122031875804,-23.717663383483888,0.00854381825774908,1.2574409246444702,31.622787475585938,105.60802628722372,1.5625e-05,,
184,-26.928378624252126,-23.6903018951416,0.03800075501203537,1.2591999769210815,31.623762130737305,101.70317067979258,1.5625e-05,,
185,-26.92587574826011,-23.69504337310791,0.021611720323562622,1.2606877088546753,31.64158058166504,109.051854966562,1.5625e-05,,
186,-26.933028353920466,-23.72333641052246,0.027584807947278023,1.257121205329895,31.627931594848633,101.39820335484758,1.5625e-05,,
187,-26.926999635334255,-23.712736701965333,0.0199869517236948,1.2581530809402466,31.628562927246094,115.84233320212063,1.5625e-05,,
188,-26.94348489785496,-23.69490337371826,0.01217676978558302,1.2599483728408813,31.632034301757812,118.66091580934162,1.5625e-05,,
189,-26.92589515975759,-23.695000648498535,0.019316162914037704,1.2612324953079224,31.649324417114258,117.59808267520953,1.5625e-05,,
190,-26.937790858594678,-23.698338127136232,0.011409091763198376,1.2602790594100952,31.6390380859375,104.48650200759309,1.5625e-05,36.751908128231925,0.1244
191,-26.928001427952246,-23.65655059814453,0.03716094791889191,1.2637717723846436,31.64739990234375,160.37925633297692,1.5625e-05,,
192,-26.931665058377423,-23.662735748291016,0.009177528321743011,1.26462721824646,31.6586971282959,128.90826000744784,1.5625e-05,,
193,-26.937391498420812,-23.66806869506836,0.012181763537228107,1.2642725706100464,31.659549713134766,125.74849585038197,1.5625e-05,,
194,-26.934775364549854,-23.696043968200684,0.03671590983867645,1.2612231969833374,31.653881072998047,112.40536402448824,1.5625e-05,,
195,-26.963698640654357,-23.702178382873534,0.019579602405428886,1.2617583274841309,31.66318702697754,92.65205030803439,7.8125e-06,,
196,-26.9685240636898,-23.6800594329834,0.0031334173399955034,1.2652406692504883,31.682811737060547,88.09536042998108,7.8125e-06,,
197,-26.969560092008567,-23.699158668518066,0.009245678782463074,1.262399435043335,31.66669464111328,88.66699976860723,7.8125e-06,,
198,-26.982517942597596,-23.69263858795166,-0.0027449773624539375,1.2634299993515015,31.673315048217773,93.83737206760841,7.8125e-06,,
199,-26.97216784803173,-23.690164375305176,0.018748706206679344,1.2640312910079956,31.679393768310547,93.24596506432641,7.8125e-06,,
200,-26.96937478946734,-23.669338607788085,0.014729009009897709,1.2653712034225464,31.67504119873047,82.21988900100129,7.8125e-06,39.92486857945551,0.1164
201,-26.97682612455344,-23.670039939880372,0.029591264203190804,1.2651878595352173,31.676485061645508,99.49255781535861,7.8125e-06,,
202,-26.975681546368175,-23.660587120056153,0.013531127013266087,1.2670443058013916,31.687210083007812,86.87631655342972,7.8125e-06,,
203,-26.98370131963416,-23.67464828491211,0.028301605954766273,1.265485167503357,31.68431282043457,100.6527025246922,7.8125e-06,,
204,-26.980676457851747,-23.683346557617188,0.011104614473879337,1.2660374641418457,31.69698143005371,90.06184879737565,7.8125e-06,,
205,-26.977575567704214,-23.652885246276856,0.011938245967030525,1.2678629159927368,31.689868927001953,90.74482302122479,7.8125e-06,,
206,-26.98232307916955,-23.63198070526123,0.017566779628396034,1.2699158191680908,31.69590950012207,96.23909464968911,7.8125e-06,,
207,-26.97743729700016,-23.67004261016846,0.02027175948023796,1.2674140930175781,31.70259666442871,103.04504157923445,7.8125e-06,,
208,-26.98252156414563,-23.66514072418213,0.020084289833903313,1.2670844793319702,31.693862915039062,97.9977251849597,7.8125e-06,,
209,-26.985199892068213,-23.674316596984863,0.019984258338809013,1.266241431236267,31.692649841308594,89.70671342294428,7.8125e-06,,
210,-26.98563177374345,-23.65525894165039,0.01963992603123188,1.268375277519226,31.70037269592285,103.04274735269668,7.8125e-06,42.613434182257805,0.113
211,-27.00457534307166,-23.680309295654297,0.011705474928021431,1.2661473751068115,31.695844650268555,80.18699834316591,3.90625e-06,,
212,-26.99931364421603,-23.678632164001463,0.02200334705412388,1.2663731575012207,31.69849395751953,78.82806473744067,3.90625e-06,,
213,-27.007588422751123,-23.662128067016603,0.024869628250598907,1.267685055732727,31.699419021606445,81.02433902402467,3.90625e-06,,
214,-27.008551899390884,-23.664996719360353,-0.0046779317781329155,1.2682583332061768,31.706462860107422,78.21123668815517,3.90625e-06,,
215,-27.003516185132764,-23.652025985717774,0.025850292295217514,1.2695420980453491,31.712228775024414,74.62812964523894,3.90625e-06,,
216,-26.996234145345568,-23.68389148712158,0.01566770114004612,1.2659575939178467,31.69732093811035,79.03119224838063,3.90625e-06,,
217,-26.998061940639833,-23.672139739990236,0.011518473736941814,1.26766836643219,31.70742416381836,75.76495467560201,3.90625e-06,,
218,-27.010283675374865,-23.635811424255373,0.03292093798518181,1.271153211593628,31.719125747680664,75.40209917478924,3.90625e-06,,
219,-27.00690648525576,-23.666179847717284,0.019696902483701706,1.2678688764572144,31.70429039001465,87.56311744979665,3.90625e-06,,
220,-27.00338122210925,-23.65205307006836,0.03097688965499401,1.2694631814956665,31.712787628173828,79.73571313785601,3.90625e-06,37.28335130529838,0.1114
