epoch,train_nll,val_nll,z_mean,z_std,logdet_mean,grad_norm,lr,val_rt_mse,val_acc_frac
1,-2.1325064837178096,-5.754966163635254,0.02957329712808132,0.9904167056083679,8.704483985900879,20.007438819619672,0.001,,
2,-6.731841437424285,-7.241999387741089,0.08603043109178543,1.0263056755065918,10.427477836608887,52.28674194480799,0.001,,
3,-7.861509389515165,-8.221091747283936,-0.02984590269625187,0.9329492449760437,10.838423728942871,80.90595556814459,0.001,,
4,-8.560336795034289,-8.695859909057617,0.0490344762802124,1.0098416805267334,11.76859188079834,100.77925305426875,0.001,,
5,-9.021619645855095,-8.650856399536133,0.18660426139831543,1.066590666770935,12.16964340209961,114.77785810639587,0.001,,
6,-9.222245675099048,-9.322015857696533,0.226042702794075,0.9719778299331665,12.313375473022461,120.37246474736854,0.001,,
7,-9.410132794440548,-9.389180755615234,-0.2180536687374115,1.0206058025360107,12.654674530029297,113.11631260642523,0.001,,
8,-9.721672046033643,-10.280824375152587,-0.015894217416644096,0.9619470238685608,13.05830192565918,128.63866738428044,0.001,,
9,-10.078282742560665,-6.585142374038696,-0.4978890120983124,1.4188857078552246,13.364601135253906,126.16109712818,0.001,,
10,-9.541968146456949,-10.146941757202148,0.1470644623041153,0.9904830455780029,13.156742095947266,132.86530472960652,0.001,55.09338572953212,0.0584
11,-10.30162900610815,-9.9133695602417,-0.24120791256427765,1.0650851726531982,13.488226890563965,121.93973744066456,0.001,,
12,-10.492916445188884,-9.742819786071777,0.19340351223945618,1.1561692953109741,13.877912521362305,124.25834317750568,0.001,,
13,-10.732583009743992,-10.800424957275391,-0.12149004638195038,0.9444151520729065,13.521903038024902,137.0441166358658,0.001,,
14,-10.588692653028271,-10.116878509521484,-0.4716556966304779,0.9830182790756226,13.681400299072266,129.89717478691776,0.001,,
15,-10.96166631239879,-4.910251235961914,0.43177831172943115,1.702679991722107,14.176664352416992,140.60318562954288,0.001,,
16,-10.845510857014716,-10.966193771362304,0.2951894998550415,1.0061683654785156,14.270782470703125,157.0845588973806,0.001,,
17,-11.574682766878151,-11.584981632232665,-0.01919776201248169,1.0107210874557495,14.655009269714355,141.95782586592662,0.001,,
18,-11.51481683948372,-11.618131542205811,-0.04723000153899193,0.9822869896888733,14.522806167602539,148.4160809577266,0.001,,
